Dist Code,Year,State Code,State Name,Dist Name,Type,Area,Production,Yield
50,2010,1,Andhra Pradesh,S.P.S. Nellore,RICE,330.44,1202.9,3640.34
50,2010,1,Andhra Pradesh,S.P.S. Nellore,MAZE,3.98,33.13,8331.57
50,2011,1,Andhra Pradesh,S.P.S. Nellore,RICE,299.61,1193.7,3984.22
50,2011,1,Andhra Pradesh,S.P.S. Nellore,MAZE,6.58,49.46,7522.6
50,2012,1,Andhra Pradesh,S.P.S. Nellore,RICE,270.94,1098.63,4054.89
50,2012,1,Andhra Pradesh,S.P.S. Nellore,MAZE,9.57,60.7,6341.43
50,2013,1,Andhra Pradesh,S.P.S. Nellore,RICE,277.55,1113.37,4011.42
50,2013,1,Andhra Pradesh,S.P.S. Nellore,MAZE,10.7,79.32,7411.54
50,2014,1,Andhra Pradesh,S.P.S. Nellore,RICE,280.73,1123.27,4001.19
50,2014,1,Andhra Pradesh,S.P.S. Nellore,MAZE,7.31,55.87,7647.06
50,2015,1,Andhra Pradesh,S.P.S. Nellore,RICE,305.12,1357.59,4449.4
50,2015,1,Andhra Pradesh,S.P.S. Nellore,MAZE,4.61,27.0,5855.7
50,2016,1,Andhra Pradesh,S.P.S. Nellore,RICE,219.86,919.78,4183.55
50,2016,1,Andhra Pradesh,S.P.S. Nellore,MAZE,3.83,25.77,6723.43
50,2017,1,Andhra Pradesh,S.P.S. Nellore,RICE,242.52,1105.54,4558.52
50,2017,1,Andhra Pradesh,S.P.S. Nellore,MAZE,7.69,49.13,6388.87
51,2006,1,Andhra Pradesh,Kurnool,RICE,112.54,374.52,3327.88
51,2006,1,Andhra Pradesh,Kurnool,WHEAT,0.67,0.18,268.66
51,2006,1,Andhra Pradesh,Kurnool,MAZE,14.28,56.26,3941.44
51,2007,1,Andhra Pradesh,Kurnool,RICE,129.08,456.86,3539.31
51,2007,1,Andhra Pradesh,Kurnool,WHEAT,0.58,0.2,344.83
51,2007,1,Andhra Pradesh,Kurnool,MAZE,20.47,123.03,6010.65
51,2008,1,Andhra Pradesh,Kurnool,RICE,132.47,454.09,3427.84
51,2008,1,Andhra Pradesh,Kurnool,WHEAT,0.75,0.41,546.67
51,2008,1,Andhra Pradesh,Kurnool,MAZE,22.46,127.31,5667.84
51,2009,1,Andhra Pradesh,Kurnool,RICE,147.35,492.63,3343.21
51,2009,1,Andhra Pradesh,Kurnool,WHEAT,0.55,0.25,454.55
51,2009,1,Andhra Pradesh,Kurnool,MAZE,15.95,67.24,4214.63
51,2010,1,Andhra Pradesh,Kurnool,RICE,162.16,480.21,2961.26
51,2010,1,Andhra Pradesh,Kurnool,WHEAT,0.56,0.81,1446.43
51,2010,1,Andhra Pradesh,Kurnool,MAZE,21.58,141.05,6536.44
51,2011,1,Andhra Pradesh,Kurnool,RICE,125.68,448.24,3566.47
51,2011,1,Andhra Pradesh,Kurnool,WHEAT,0.22,0.24,1090.91
51,2011,1,Andhra Pradesh,Kurnool,MAZE,31.67,170.15,5373.3
51,2012,1,Andhra Pradesh,Kurnool,RICE,97.75,367.26,3757.06
51,2012,1,Andhra Pradesh,Kurnool,WHEAT,0.31,0.42,1354.84
51,2012,1,Andhra Pradesh,Kurnool,MAZE,45.73,245.58,5369.67
51,2013,1,Andhra Pradesh,Kurnool,RICE,147.06,543.56,3696.13
51,2013,1,Andhra Pradesh,Kurnool,WHEAT,0.27,0.2,740.74
51,2013,1,Andhra Pradesh,Kurnool,MAZE,55.58,338.03,6082.08
51,2014,1,Andhra Pradesh,Kurnool,RICE,131.75,509.21,3865.01
51,2014,1,Andhra Pradesh,Kurnool,WHEAT,0.05,0.06,1200.0
51,2014,1,Andhra Pradesh,Kurnool,MAZE,48.9,207.07,4234.42
51,2015,1,Andhra Pradesh,Kurnool,RICE,62.69,200.17,3192.9
51,2015,1,Andhra Pradesh,Kurnool,WHEAT,0.14,0.1,714.29
51,2015,1,Andhra Pradesh,Kurnool,MAZE,25.12,105.18,4187.27
51,2016,1,Andhra Pradesh,Kurnool,RICE,115.13,457.91,3977.44
51,2016,1,Andhra Pradesh,Kurnool,WHEAT,0.03,0.07,2312.5
51,2016,1,Andhra Pradesh,Kurnool,MAZE,36.98,203.96,5515.71
51,2017,1,Andhra Pradesh,Kurnool,RICE,109.67,391.52,3570.06
51,2017,1,Andhra Pradesh,Kurnool,WHEAT,0.02,0.01,687.5
51,2017,1,Andhra Pradesh,Kurnool,MAZE,55.51,304.71,5488.99
52,2006,1,Andhra Pradesh,Ananthapur,RICE,33.2,99.4,2993.98
52,2006,1,Andhra Pradesh,Ananthapur,WHEAT,0.19,0.05,263.16
52,2006,1,Andhra Pradesh,Ananthapur,MAZE,8.0,43.82,5477.5
52,2007,1,Andhra Pradesh,Ananthapur,RICE,44.49,132.52,2978.65
52,2007,1,Andhra Pradesh,Ananthapur,WHEAT,0.28,0.1,357.14
52,2007,1,Andhra Pradesh,Ananthapur,MAZE,13.49,79.7,5908.08
52,2008,1,Andhra Pradesh,Ananthapur,RICE,48.72,144.43,2964.49
52,2008,1,Andhra Pradesh,Ananthapur,WHEAT,0.16,0.22,1375.0
52,2008,1,Andhra Pradesh,Ananthapur,MAZE,9.7,53.2,5484.54
52,2009,1,Andhra Pradesh,Ananthapur,RICE,51.65,148.41,2873.38
52,2009,1,Andhra Pradesh,Ananthapur,WHEAT,0.18,0.1,555.56
52,2009,1,Andhra Pradesh,Ananthapur,MAZE,13.47,77.66,5765.4
52,2010,1,Andhra Pradesh,Ananthapur,RICE,59.8,171.4,2866.22
52,2010,1,Andhra Pradesh,Ananthapur,WHEAT,0.13,0.17,1307.69
52,2010,1,Andhra Pradesh,Ananthapur,MAZE,15.48,94.48,6103.36
52,2011,1,Andhra Pradesh,Ananthapur,RICE,48.67,120.07,2467.02
52,2011,1,Andhra Pradesh,Ananthapur,WHEAT,0.08,0.1,1250.0
52,2011,1,Andhra Pradesh,Ananthapur,MAZE,31.66,111.63,3525.9
52,2012,1,Andhra Pradesh,Ananthapur,RICE,29.05,76.45,2631.67
52,2012,1,Andhra Pradesh,Ananthapur,WHEAT,0.13,0.15,1153.85
52,2012,1,Andhra Pradesh,Ananthapur,MAZE,29.11,113.61,3902.78
52,2013,1,Andhra Pradesh,Ananthapur,RICE,40.4,87.94,2176.73
52,2013,1,Andhra Pradesh,Ananthapur,WHEAT,0.06,0.04,666.67
52,2013,1,Andhra Pradesh,Ananthapur,MAZE,34.86,111.2,3189.9
52,2014,1,Andhra Pradesh,Ananthapur,RICE,29.21,82.53,2825.4
52,2014,1,Andhra Pradesh,Ananthapur,MAZE,21.31,74.31,3487.1
52,2015,1,Andhra Pradesh,Ananthapur,RICE,33.62,97.65,2904.52
52,2015,1,Andhra Pradesh,Ananthapur,WHEAT,0.02,0.01,500.0
52,2015,1,Andhra Pradesh,Ananthapur,MAZE,17.84,55.67,3120.52
52,2016,1,Andhra Pradesh,Ananthapur,RICE,22.89,57.43,2509.33
52,2016,1,Andhra Pradesh,Ananthapur,MAZE,18.31,48.08,2626.3
52,2017,1,Andhra Pradesh,Ananthapur,RICE,30.91,86.36,2793.52
52,2017,1,Andhra Pradesh,Ananthapur,WHEAT,0.01,0.01,750.0
52,2017,1,Andhra Pradesh,Ananthapur,MAZE,23.27,91.58,3936.22
53,2006,1,Andhra Pradesh,Kadapa YSR,RICE,46.91,125.46,2674.48
53,2006,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.03,0.01,333.33
53,2006,1,Andhra Pradesh,Kadapa YSR,MAZE,0.16,0.7,4375.0
53,2007,1,Andhra Pradesh,Kadapa YSR,RICE,62.56,184.06,2942.14
53,2007,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.06,0.02,333.33
53,2007,1,Andhra Pradesh,Kadapa YSR,MAZE,0.19,1.33,7000.0
53,2008,1,Andhra Pradesh,Kadapa YSR,RICE,65.07,128.44,1973.87
53,2008,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.12,0.08,666.67
53,2008,1,Andhra Pradesh,Kadapa YSR,MAZE,2.02,15.25,7549.51
53,2009,1,Andhra Pradesh,Kadapa YSR,RICE,65.32,187.93,2877.07
53,2009,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.06,0.08,1333.33
53,2009,1,Andhra Pradesh,Kadapa YSR,MAZE,1.4,8.21,5864.29
53,2010,1,Andhra Pradesh,Kadapa YSR,RICE,70.38,129.55,1840.72
53,2010,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.02,0.03,1500.0
53,2010,1,Andhra Pradesh,Kadapa YSR,MAZE,1.41,11.18,7929.08
53,2011,1,Andhra Pradesh,Kadapa YSR,RICE,53.9,158.66,2943.6
53,2011,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.02,0.02,1000.0
53,2011,1,Andhra Pradesh,Kadapa YSR,MAZE,1.59,9.77,6144.65
53,2012,1,Andhra Pradesh,Kadapa YSR,RICE,30.75,80.8,2627.64
53,2012,1,Andhra Pradesh,Kadapa YSR,MAZE,2.7,17.61,6522.22
53,2013,1,Andhra Pradesh,Kadapa YSR,RICE,62.71,178.29,2843.09
53,2013,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.01,0.01,1000.0
53,2013,1,Andhra Pradesh,Kadapa YSR,MAZE,5.49,37.07,6752.28
53,2014,1,Andhra Pradesh,Kadapa YSR,RICE,45.89,165.84,3613.86
53,2014,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.27,0.2,740.74
53,2014,1,Andhra Pradesh,Kadapa YSR,MAZE,3.35,20.58,6143.28
53,2015,1,Andhra Pradesh,Kadapa YSR,RICE,40.26,123.13,3058.37
53,2015,1,Andhra Pradesh,Kadapa YSR,MAZE,1.55,2.55,1645.16
53,2016,1,Andhra Pradesh,Kadapa YSR,RICE,50.33,165.64,3291.14
53,2016,1,Andhra Pradesh,Kadapa YSR,MAZE,2.74,14.14,5151.91
53,2017,1,Andhra Pradesh,Kadapa YSR,RICE,54.98,139.76,2542.13
53,2017,1,Andhra Pradesh,Kadapa YSR,WHEAT,0.01,0.01,714.29
53,2017,1,Andhra Pradesh,Kadapa YSR,MAZE,3.37,38.35,11368.52
54,2006,1,Andhra Pradesh,Chittoor,RICE,46.21,127.62,2761.74
54,2006,1,Andhra Pradesh,Chittoor,MAZE,1.17,7.35,6282.05
54,2007,1,Andhra Pradesh,Chittoor,RICE,52.44,157.43,3002.1
54,2007,1,Andhra Pradesh,Chittoor,MAZE,1.06,7.02,6622.64
54,2008,1,Andhra Pradesh,Chittoor,RICE,55.52,164.88,2969.74
54,2008,1,Andhra Pradesh,Chittoor,MAZE,1.8,12.39,6883.33
54,2009,1,Andhra Pradesh,Chittoor,RICE,54.91,170.13,3098.34
54,2009,1,Andhra Pradesh,Chittoor,MAZE,1.94,9.38,4835.05
54,2010,1,Andhra Pradesh,Chittoor,RICE,61.58,185.14,3006.5
54,2010,1,Andhra Pradesh,Chittoor,MAZE,1.51,9.88,6543.05
54,2011,1,Andhra Pradesh,Chittoor,RICE,51.11,168.93,3305.22
54,2011,1,Andhra Pradesh,Chittoor,MAZE,1.81,9.89,5464.09
54,2012,1,Andhra Pradesh,Chittoor,RICE,47.51,171.41,3607.87
54,2012,1,Andhra Pradesh,Chittoor,MAZE,1.63,8.25,5061.35
54,2013,1,Andhra Pradesh,Chittoor,RICE,49.86,169.02,3389.89
54,2013,1,Andhra Pradesh,Chittoor,MAZE,3.21,17.4,5420.56
54,2014,1,Andhra Pradesh,Chittoor,RICE,40.97,132.42,3232.12
54,2014,1,Andhra Pradesh,Chittoor,MAZE,3.68,15.25,4144.02
54,2015,1,Andhra Pradesh,Chittoor,RICE,88.15,334.55,3795.24
54,2015,1,Andhra Pradesh,Chittoor,MAZE,3.16,11.39,3604.43
54,2016,1,Andhra Pradesh,Chittoor,RICE,46.7,170.2,3644.56
54,2016,1,Andhra Pradesh,Chittoor,MAZE,2.03,8.52,4194.49
54,2017,1,Andhra Pradesh,Chittoor,RICE,64.81,246.15,3797.99
54,2017,1,Andhra Pradesh,Chittoor,MAZE,2.5,13.86,5536.74
55,2006,20,Telangana,Hyderabad,RICE,31.05,82.81,2666.99
55,2006,20,Telangana,Hyderabad,WHEAT,1.26,0.75,595.24
55,2006,20,Telangana,Hyderabad,MAZE,23.19,65.7,2833.12
55,2007,20,Telangana,Hyderabad,RICE,30.4,77.02,2533.55
55,2007,20,Telangana,Hyderabad,WHEAT,1.17,0.77,658.12
55,2007,20,Telangana,Hyderabad,MAZE,27.05,118.71,4388.54
55,2008,20,Telangana,Hyderabad,RICE,32.1,92.02,2866.67
55,2008,20,Telangana,Hyderabad,WHEAT,1.04,0.66,634.62
55,2008,20,Telangana,Hyderabad,MAZE,30.03,76.26,2539.46
55,2009,20,Telangana,Hyderabad,RICE,35.36,92.66,2620.48
55,2009,20,Telangana,Hyderabad,WHEAT,0.99,0.85,858.59
55,2009,20,Telangana,Hyderabad,MAZE,27.04,53.07,1962.65
55,2010,20,Telangana,Hyderabad,RICE,52.36,136.1,2599.31
55,2010,20,Telangana,Hyderabad,WHEAT,0.79,1.03,1303.8
55,2010,20,Telangana,Hyderabad,MAZE,29.0,62.23,2145.86
55,2011,20,Telangana,Hyderabad,RICE,43.67,103.1,2360.89
55,2011,20,Telangana,Hyderabad,WHEAT,0.68,0.9,1323.53
55,2011,20,Telangana,Hyderabad,MAZE,37.69,72.24,1916.69
55,2012,20,Telangana,Hyderabad,RICE,40.91,98.4,2405.28
55,2012,20,Telangana,Hyderabad,WHEAT,0.62,0.7,1129.03
55,2012,20,Telangana,Hyderabad,MAZE,42.97,166.7,3879.45
55,2013,20,Telangana,Hyderabad,RICE,45.04,102.87,2283.97
55,2013,20,Telangana,Hyderabad,WHEAT,0.57,0.36,631.58
55,2013,20,Telangana,Hyderabad,MAZE,49.37,175.44,3553.58
55,2014,20,Telangana,Hyderabad,RICE,34.88,91.21,2614.97
55,2014,20,Telangana,Hyderabad,WHEAT,0.39,0.46,1179.49
55,2014,20,Telangana,Hyderabad,MAZE,48.2,143.1,2968.88
55,2015,20,Telangana,Hyderabad,RICE,24.28,61.41,2529.24
55,2015,20,Telangana,Hyderabad,WHEAT,0.2,0.78,3900.0
55,2015,20,Telangana,Hyderabad,MAZE,47.39,181.86,3837.52
55,2016,20,Telangana,Hyderabad,RICE,41.22,117.83,2858.43
55,2016,20,Telangana,Hyderabad,WHEAT,0.18,0.23,1252.49
55,2016,20,Telangana,Hyderabad,MAZE,98.26,310.94,3164.57
55,2017,20,Telangana,Hyderabad,RICE,50.34,150.2,2983.71
55,2017,20,Telangana,Hyderabad,WHEAT,0.12,0.16,1385.15
55,2017,20,Telangana,Hyderabad,MAZE,76.66,196.6,2564.58
56,2006,20,Telangana,Nizamabad,RICE,167.65,538.86,3214.2
56,2006,20,Telangana,Nizamabad,WHEAT,1.55,1.74,1122.58
56,2006,20,Telangana,Nizamabad,MAZE,59.37,173.27,2918.48
56,2007,20,Telangana,Nizamabad,RICE,127.45,452.95,3553.94
56,2007,20,Telangana,Nizamabad,WHEAT,1.75,2.19,1251.43
56,2007,20,Telangana,Nizamabad,MAZE,62.42,336.0,5382.89
56,2008,20,Telangana,Nizamabad,RICE,190.03,679.61,3576.33
56,2008,20,Telangana,Nizamabad,WHEAT,1.3,1.78,1369.23
56,2008,20,Telangana,Nizamabad,MAZE,68.07,341.96,5023.65
56,2009,20,Telangana,Nizamabad,RICE,121.27,389.06,3208.21
56,2009,20,Telangana,Nizamabad,WHEAT,1.68,1.83,1089.29
56,2009,20,Telangana,Nizamabad,MAZE,75.13,253.26,3370.96
56,2010,20,Telangana,Nizamabad,RICE,221.62,844.24,3809.4
56,2010,20,Telangana,Nizamabad,WHEAT,1.67,2.18,1305.39
56,2010,20,Telangana,Nizamabad,MAZE,77.26,369.39,4781.13
56,2011,20,Telangana,Nizamabad,RICE,259.81,972.2,3741.97
56,2011,20,Telangana,Nizamabad,WHEAT,1.42,1.88,1323.94
56,2011,20,Telangana,Nizamabad,MAZE,86.32,436.88,5061.17
56,2012,20,Telangana,Nizamabad,RICE,192.96,736.19,3815.25
56,2012,20,Telangana,Nizamabad,WHEAT,1.27,1.86,1464.57
56,2012,20,Telangana,Nizamabad,MAZE,94.83,505.74,5333.12
56,2013,20,Telangana,Nizamabad,RICE,260.81,1044.19,4003.64
56,2013,20,Telangana,Nizamabad,WHEAT,1.17,1.71,1461.54
56,2013,20,Telangana,Nizamabad,MAZE,92.65,495.84,5351.75
56,2014,20,Telangana,Nizamabad,RICE,169.27,620.53,3665.92
56,2014,20,Telangana,Nizamabad,WHEAT,1.2,1.97,1641.67
56,2014,20,Telangana,Nizamabad,MAZE,57.65,284.0,4926.28
56,2015,20,Telangana,Nizamabad,RICE,98.03,262.79,2680.71
56,2015,20,Telangana,Nizamabad,WHEAT,0.81,1.89,2333.33
56,2015,20,Telangana,Nizamabad,MAZE,42.06,179.73,4273.18
56,2016,20,Telangana,Nizamabad,RICE,265.97,1067.01,4011.74
56,2016,20,Telangana,Nizamabad,WHEAT,0.75,0.68,905.96
56,2016,20,Telangana,Nizamabad,MAZE,69.17,353.0,5103.2
56,2017,20,Telangana,Nizamabad,RICE,267.21,968.95,3626.14
56,2017,20,Telangana,Nizamabad,WHEAT,0.54,0.98,1828.36
56,2017,20,Telangana,Nizamabad,MAZE,71.49,383.45,5364.09
57,2006,20,Telangana,Medak,RICE,101.98,275.25,2699.06
57,2006,20,Telangana,Medak,WHEAT,2.93,3.4,1160.41
57,2006,20,Telangana,Medak,MAZE,104.26,162.0,1553.81
57,2007,20,Telangana,Medak,RICE,92.82,281.55,3033.29
57,2007,20,Telangana,Medak,WHEAT,3.34,3.45,1032.93
57,2007,20,Telangana,Medak,MAZE,101.6,428.97,4222.15
57,2008,20,Telangana,Medak,RICE,123.91,357.44,2884.67
57,2008,20,Telangana,Medak,WHEAT,3.08,3.87,1256.49
57,2008,20,Telangana,Medak,MAZE,87.0,208.28,2394.02
57,2009,20,Telangana,Medak,RICE,83.12,232.69,2799.45
57,2009,20,Telangana,Medak,WHEAT,2.95,2.57,871.19
57,2009,20,Telangana,Medak,MAZE,111.08,120.12,1081.38
57,2010,20,Telangana,Medak,RICE,144.56,514.92,3561.98
57,2010,20,Telangana,Medak,WHEAT,2.76,3.59,1300.72
57,2010,20,Telangana,Medak,MAZE,100.13,354.25,3537.9
57,2011,20,Telangana,Medak,RICE,137.03,406.96,2969.86
57,2011,20,Telangana,Medak,WHEAT,2.54,3.41,1342.52
57,2011,20,Telangana,Medak,MAZE,116.7,342.08,2931.28
57,2012,20,Telangana,Medak,RICE,110.36,372.6,3376.22
57,2012,20,Telangana,Medak,WHEAT,2.44,2.27,930.33
57,2012,20,Telangana,Medak,MAZE,142.21,643.03,4521.69
57,2013,20,Telangana,Medak,RICE,170.97,624.49,3652.63
57,2013,20,Telangana,Medak,WHEAT,2.12,1.71,806.6
57,2013,20,Telangana,Medak,MAZE,143.38,533.41,3720.25
57,2014,20,Telangana,Medak,RICE,110.89,363.08,3274.24
57,2014,20,Telangana,Medak,WHEAT,1.25,0.93,744.0
57,2014,20,Telangana,Medak,MAZE,127.63,226.51,1774.74
57,2015,20,Telangana,Medak,RICE,84.17,239.78,2848.76
57,2015,20,Telangana,Medak,WHEAT,1.21,0.91,752.07
57,2015,20,Telangana,Medak,MAZE,116.41,259.1,2225.75
57,2016,20,Telangana,Medak,RICE,160.77,596.06,3707.62
57,2016,20,Telangana,Medak,WHEAT,1.1,1.22,1106.05
57,2016,20,Telangana,Medak,MAZE,155.57,433.78,2788.39
57,2017,20,Telangana,Medak,RICE,180.79,615.82,3406.18
57,2017,20,Telangana,Medak,WHEAT,0.72,0.82,1133.22
57,2017,20,Telangana,Medak,MAZE,102.9,360.15,3500.01
58,2006,20,Telangana,Mahabubnagar,RICE,109.64,267.98,2444.18
58,2006,20,Telangana,Mahabubnagar,WHEAT,0.06,0.06,1000.0
58,2006,20,Telangana,Mahabubnagar,MAZE,133.68,207.19,1549.9
58,2007,20,Telangana,Mahabubnagar,RICE,147.84,425.03,2874.93
58,2007,20,Telangana,Mahabubnagar,WHEAT,0.07,0.07,1000.0
58,2007,20,Telangana,Mahabubnagar,MAZE,123.09,475.56,3863.51
58,2008,20,Telangana,Mahabubnagar,RICE,144.73,421.21,2910.32
58,2008,20,Telangana,Mahabubnagar,WHEAT,0.04,0.05,1250.0
58,2008,20,Telangana,Mahabubnagar,MAZE,125.96,203.02,1611.78
58,2009,20,Telangana,Mahabubnagar,RICE,163.86,401.11,2447.88
58,2009,20,Telangana,Mahabubnagar,WHEAT,0.07,0.07,1000.0
58,2009,20,Telangana,Mahabubnagar,MAZE,130.08,139.76,1074.42
58,2010,20,Telangana,Mahabubnagar,RICE,196.7,545.77,2774.63
58,2010,20,Telangana,Mahabubnagar,WHEAT,0.03,0.04,1333.33
58,2010,20,Telangana,Mahabubnagar,MAZE,88.26,284.84,3227.28
58,2011,20,Telangana,Mahabubnagar,RICE,172.07,396.56,2304.64
58,2011,20,Telangana,Mahabubnagar,WHEAT,0.02,0.02,1000.0
58,2011,20,Telangana,Mahabubnagar,MAZE,146.43,215.75,1473.4
58,2012,20,Telangana,Mahabubnagar,RICE,142.03,380.5,2679.01
58,2012,20,Telangana,Mahabubnagar,WHEAT,0.01,0.01,1000.0
58,2012,20,Telangana,Mahabubnagar,MAZE,135.43,419.8,3099.76
58,2013,20,Telangana,Mahabubnagar,RICE,168.63,478.7,2838.76
58,2013,20,Telangana,Mahabubnagar,WHEAT,0.01,0.01,1000.0
58,2013,20,Telangana,Mahabubnagar,MAZE,165.67,786.7,4748.6
58,2014,20,Telangana,Mahabubnagar,RICE,160.77,418.1,2600.61
58,2014,20,Telangana,Mahabubnagar,MAZE,182.49,349.36,1914.41
58,2015,20,Telangana,Mahabubnagar,RICE,96.28,215.02,2233.28
58,2015,20,Telangana,Mahabubnagar,MAZE,162.56,213.88,1315.7
58,2016,20,Telangana,Mahabubnagar,RICE,143.31,386.46,2696.59
58,2016,20,Telangana,Mahabubnagar,WHEAT,0.03,0.04,1251.7
58,2016,20,Telangana,Mahabubnagar,MAZE,201.27,249.57,1240.0
58,2017,20,Telangana,Mahabubnagar,RICE,170.82,420.07,2459.12
58,2017,20,Telangana,Mahabubnagar,WHEAT,0.02,0.03,1366.34
58,2017,20,Telangana,Mahabubnagar,MAZE,138.08,317.11,2296.62
59,2006,20,Telangana,Nalgonda,RICE,284.28,805.9,2834.88
59,2006,20,Telangana,Nalgonda,MAZE,2.68,7.08,2641.79
59,2007,20,Telangana,Nalgonda,RICE,310.74,989.84,3185.43
59,2007,20,Telangana,Nalgonda,MAZE,3.5,8.47,2420.0
59,2008,20,Telangana,Nalgonda,RICE,361.81,1150.31,3179.32
59,2008,20,Telangana,Nalgonda,MAZE,3.25,5.52,1698.46
59,2009,20,Telangana,Nalgonda,RICE,273.43,918.97,3360.9
59,2009,20,Telangana,Nalgonda,MAZE,1.86,3.96,2129.03
59,2010,20,Telangana,Nalgonda,RICE,405.32,1323.71,3265.84
59,2010,20,Telangana,Nalgonda,MAZE,1.86,5.18,2784.95
59,2011,20,Telangana,Nalgonda,RICE,327.76,963.8,2940.57
59,2011,20,Telangana,Nalgonda,MAZE,2.5,5.78,2312.0
59,2012,20,Telangana,Nalgonda,RICE,208.52,683.87,3279.64
59,2012,20,Telangana,Nalgonda,MAZE,4.62,10.93,2365.8
59,2013,20,Telangana,Nalgonda,RICE,393.74,1205.29,3061.13
59,2013,20,Telangana,Nalgonda,MAZE,4.82,8.08,1676.35
59,2014,20,Telangana,Nalgonda,RICE,323.38,1041.36,3220.24
59,2014,20,Telangana,Nalgonda,MAZE,3.85,7.34,1906.49
59,2015,20,Telangana,Nalgonda,RICE,212.73,620.45,2916.61
59,2015,20,Telangana,Nalgonda,MAZE,2.54,3.01,1185.04
59,2016,20,Telangana,Nalgonda,RICE,356.25,1256.43,3526.82
59,2016,20,Telangana,Nalgonda,WHEAT,0.01,0.01,1200.0
59,2016,20,Telangana,Nalgonda,MAZE,5.88,12.33,2095.36
59,2017,20,Telangana,Nalgonda,RICE,415.25,1380.74,3325.09
59,2017,20,Telangana,Nalgonda,MAZE,1.72,6.07,3518.26
60,2006,20,Telangana,Warangal,RICE,208.94,589.39,2820.86
60,2006,20,Telangana,Warangal,WHEAT,0.05,0.04,800.0
60,2006,20,Telangana,Warangal,MAZE,75.57,263.48,3486.57
60,2007,20,Telangana,Warangal,RICE,186.78,559.56,2995.82
60,2007,20,Telangana,Warangal,WHEAT,0.01,0.01,1000.0
60,2007,20,Telangana,Warangal,MAZE,78.89,350.61,4444.29
60,2008,20,Telangana,Warangal,RICE,230.86,689.97,2988.69
60,2008,20,Telangana,Warangal,MAZE,79.7,344.39,4321.08
60,2009,20,Telangana,Warangal,RICE,124.43,316.33,2542.23
60,2009,20,Telangana,Warangal,MAZE,68.62,200.48,2921.6
60,2010,20,Telangana,Warangal,RICE,268.06,860.41,3209.77
60,2010,20,Telangana,Warangal,WHEAT,0.02,0.03,1500.0
60,2010,20,Telangana,Warangal,MAZE,66.94,260.84,3896.62
60,2011,20,Telangana,Warangal,RICE,224.35,573.94,2558.23
60,2011,20,Telangana,Warangal,MAZE,58.96,265.21,4498.13
60,2012,20,Telangana,Warangal,RICE,209.71,689.02,3285.58
60,2012,20,Telangana,Warangal,MAZE,80.09,387.61,4839.68
60,2013,20,Telangana,Warangal,RICE,254.85,800.52,3141.14
60,2013,20,Telangana,Warangal,MAZE,119.93,597.66,4983.41
60,2014,20,Telangana,Warangal,RICE,142.01,437.44,3080.35
60,2014,20,Telangana,Warangal,MAZE,107.39,525.65,4894.78
60,2015,20,Telangana,Warangal,RICE,181.07,572.94,3164.19
60,2015,20,Telangana,Warangal,MAZE,74.84,361.67,4832.58
60,2016,20,Telangana,Warangal,RICE,275.02,973.41,3539.43
60,2016,20,Telangana,Warangal,MAZE,113.68,637.48,5607.67
60,2017,20,Telangana,Warangal,RICE,269.29,783.31,2908.75
60,2017,20,Telangana,Warangal,MAZE,103.07,674.2,6541.12
61,2006,20,Telangana,Khammam,RICE,178.2,448.12,2514.7
61,2006,20,Telangana,Khammam,MAZE,27.49,141.02,5129.87
61,2007,20,Telangana,Khammam,RICE,176.28,548.2,3109.83
61,2007,20,Telangana,Khammam,MAZE,28.53,178.02,6239.75
61,2008,20,Telangana,Khammam,RICE,194.8,595.61,3057.55
61,2008,20,Telangana,Khammam,MAZE,37.65,246.76,6554.05
61,2009,20,Telangana,Khammam,RICE,103.1,306.5,2972.84
61,2009,20,Telangana,Khammam,MAZE,36.99,181.97,4919.44
61,2010,20,Telangana,Khammam,RICE,218.25,704.07,3225.98
61,2010,20,Telangana,Khammam,MAZE,35.06,216.14,6164.86
61,2011,20,Telangana,Khammam,RICE,165.31,411.69,2490.41
61,2011,20,Telangana,Khammam,MAZE,27.4,136.59,4985.04
61,2012,20,Telangana,Khammam,RICE,153.84,473.08,3075.14
61,2012,20,Telangana,Khammam,MAZE,32.06,172.46,5379.29
61,2013,20,Telangana,Khammam,RICE,191.78,575.28,2999.69
61,2013,20,Telangana,Khammam,MAZE,37.24,203.7,5469.92
61,2014,20,Telangana,Khammam,RICE,145.71,456.18,3130.74
61,2014,20,Telangana,Khammam,MAZE,32.8,161.02,4909.15
61,2015,20,Telangana,Khammam,RICE,121.72,369.34,3034.34
61,2015,20,Telangana,Khammam,MAZE,20.63,102.1,4949.1
61,2016,20,Telangana,Khammam,RICE,121.0,445.76,3683.86
61,2016,20,Telangana,Khammam,MAZE,24.5,138.44,5650.88
61,2017,20,Telangana,Khammam,RICE,161.32,512.4,3176.26
61,2017,20,Telangana,Khammam,MAZE,40.99,251.82,6142.77
62,2006,20,Telangana,Karimnagar,RICE,333.51,1069.56,3206.98
